issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2022-05-12,NA,VCU,2021-04-01,2021-12-31,2021-04-01,2021-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,78585,502,13063-469642554-469643055-VCS-VCU-1590-VER-US-1-138-01042021-31122021-1,NA,ICVCM CCP,TRUE,2025-05-23,Graves into Gardens,Retirement for Person or Organization,2024 Feed Emissions,NA,285415,138
2022-05-12,NA,VCU,2021-04-01,2021-12-31,2021-04-01,2021-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,78585,12498,13063-469643056-469655553-VCS-VCU-1590-VER-US-1-138-01042021-31122021-1,NA,ICVCM CCP,FALSE,NA,,,,NA,293787,138
2022-05-12,NA,VCU,2021-04-01,2021-12-31,2021-04-01,2021-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,78585,19,13063-469642035-469642053-VCS-VCU-1590-VER-US-1-138-01042021-31122021-1,NA,ICVCM CCP,TRUE,2025-05-23,Graves into Gardens,Retirement for Person or Organization,2024 Feed Emissions,NA,294331,138
2021-06-22,NA,VCU,2020-07-01,2020-12-31,2020-07-01,2020-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,45597,8265,10630-232717769-232726033-VCS-VCU-1590-VER-US-1-138-01072020-31122020-1,NA,ICVCM CCP,TRUE,2022-08-01,Bowdoin College,Retirement for Person or Organization,Retired on Behalf of Bowdoin College,NA,134298,138
2021-06-22,NA,VCU,2020-07-01,2020-12-31,2020-07-01,2020-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,45597,438,10630-232757769-232758206-VCS-VCU-1590-VER-US-1-138-01072020-31122020-1,NA,ICVCM CCP,TRUE,2021-08-18,,,,NA,134302,138
2021-06-22,NA,VCU,2020-07-01,2020-12-31,2020-07-01,2020-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,45597,5000,10630-232758269-232763268-VCS-VCU-1590-VER-US-1-138-01072020-31122020-1,NA,ICVCM CCP,TRUE,2021-08-25,,,,NA,138908,138
2021-06-22,NA,VCU,2020-07-01,2020-12-31,2020-07-01,2020-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,45597,62,10630-232758207-232758268-VCS-VCU-1590-VER-US-1-138-01072020-31122020-1,NA,ICVCM CCP,TRUE,2023-05-09,,,,NA,140330,138
2021-06-22,NA,VCU,2020-07-01,2020-12-31,2020-07-01,2020-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,45597,64,10630-232763269-232763332-VCS-VCU-1590-VER-US-1-138-01072020-31122020-1,NA,ICVCM CCP,TRUE,2024-03-26,,,,NA,140787,138
2021-06-22,NA,VCU,2020-07-01,2020-12-31,2020-07-01,2020-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,45597,31735,10630-232726034-232757768-VCS-VCU-1590-VER-US-1-138-01072020-31122020-1,NA,ICVCM CCP,FALSE,NA,,,,NA,174884,138
2021-06-22,NA,VCU,2020-07-01,2020-12-31,2020-07-01,2020-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,45597,24,10630-232763333-232763356-VCS-VCU-1590-VER-US-1-138-01072020-31122020-1,NA,ICVCM CCP,TRUE,2024-03-26,,,,NA,240634,138
2021-06-22,NA,VCU,2020-07-01,2020-12-31,2020-07-01,2020-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,45597,9,10630-232763357-232763365-VCS-VCU-1590-VER-US-1-138-01072020-31122020-1,NA,ICVCM CCP,FALSE,NA,,,,NA,240635,138
2021-06-22,NA,VCU,2021-01-01,2021-03-31,2021-01-01,2021-03-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,24402,9000,10631-232763366-232772365-VCS-VCU-1590-VER-US-1-138-01012021-31032021-1,NA,ICVCM CCP,TRUE,2021-07-07,,,,NA,134299,138
2021-06-22,NA,VCU,2021-01-01,2021-03-31,2021-01-01,2021-03-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,24402,15000,10631-232772366-232787365-VCS-VCU-1590-VER-US-1-138-01012021-31032021-1,NA,ICVCM CCP,TRUE,2021-08-25,,,,NA,134332,138
2021-06-22,NA,VCU,2021-01-01,2021-03-31,2021-01-01,2021-03-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,24402,402,10631-232787366-232787767-VCS-VCU-1590-VER-US-1-138-01012021-31032021-1,NA,ICVCM CCP,FALSE,NA,,,,NA,140788,138
2020-08-28,NA,VCU,2019-10-01,2019-12-31,2019-10-01,2019-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,22070,12055,8608-33720752-33732806-VCS-VCU-1590-VER-US-1-138-01102019-31122019-1,NA,ICVCM CCP,TRUE,2020-09-14,,,,NA,118395,138
2020-08-28,NA,VCU,2019-10-01,2019-12-31,2019-10-01,2019-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,22070,7728,8608-33733252-33740979-VCS-VCU-1590-VER-US-1-138-01102019-31122019-1,NA,ICVCM CCP,TRUE,2020-11-06,,,,NA,118476,138
2020-08-28,NA,VCU,2019-10-01,2019-12-31,2019-10-01,2019-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,22070,407,8608-33732807-33733213-VCS-VCU-1590-VER-US-1-138-01102019-31122019-1,NA,ICVCM CCP,TRUE,2021-07-07,,,,NA,118924,138
2020-08-28,NA,VCU,2019-10-01,2019-12-31,2019-10-01,2019-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,22070,570,8608-33742252-33742821-VCS-VCU-1590-VER-US-1-138-01102019-31122019-1,NA,ICVCM CCP,TRUE,2021-07-07,,,,NA,119867,138
2020-08-28,NA,VCU,2019-10-01,2019-12-31,2019-10-01,2019-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,22070,1272,8608-33740980-33742251-VCS-VCU-1590-VER-US-1-138-01102019-31122019-1,NA,ICVCM CCP,TRUE,2021-01-27,,,,NA,121574,138
2020-08-28,NA,VCU,2019-10-01,2019-12-31,2019-10-01,2019-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,22070,38,8608-33733214-33733251-VCS-VCU-1590-VER-US-1-138-01102019-31122019-1,NA,ICVCM CCP,TRUE,2024-09-25,,,,NA,134713,138
2020-08-28,NA,VCU,2020-01-01,2020-06-30,2020-01-01,2020-06-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,44475,2583,8609-33742822-33745404-VCS-VCU-1590-VER-US-1-138-01012020-30062020-1,NA,ICVCM CCP,TRUE,2021-07-07,,,,NA,118396,138
2020-08-28,NA,VCU,2020-01-01,2020-06-30,2020-01-01,2020-06-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,44475,1377,8609-33745879-33747255-VCS-VCU-1590-VER-US-1-138-01012020-30062020-1,NA,ICVCM CCP,TRUE,2021-02-26,Kering Americas Inc.,Retirement for Person or Organization,"Kering Warehouse in Wayne, 150 Totowa Road, Wayne, NJ 07470, US – LEED v4 ID+C",NA,120960,138
2020-08-28,NA,VCU,2020-01-01,2020-06-30,2020-01-01,2020-06-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,44475,32952,8609-33747256-33780207-VCS-VCU-1590-VER-US-1-138-01012020-30062020-1,NA,ICVCM CCP,FALSE,NA,,,,NA,124127,138
2020-08-28,NA,VCU,2020-01-01,2020-06-30,2020-01-01,2020-06-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,44475,1,8609-33787256-33787256-VCS-VCU-1590-VER-US-1-138-01012020-30062020-1,NA,ICVCM CCP,TRUE,2021-08-13,,,,NA,127063,138
2020-08-28,NA,VCU,2020-01-01,2020-06-30,2020-01-01,2020-06-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,44475,465,8609-33745405-33745869-VCS-VCU-1590-VER-US-1-138-01012020-30062020-1,NA,ICVCM CCP,TRUE,2021-09-09,,,,NA,135713,138
2020-08-28,NA,VCU,2020-01-01,2020-06-30,2020-01-01,2020-06-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,44475,40,8609-33787257-33787296-VCS-VCU-1590-VER-US-1-138-01012020-30062020-1,NA,ICVCM CCP,FALSE,NA,,,,NA,139968,138
2020-08-28,NA,VCU,2020-01-01,2020-06-30,2020-01-01,2020-06-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,44475,9,8609-33745870-33745878-VCS-VCU-1590-VER-US-1-138-01012020-30062020-1,NA,ICVCM CCP,TRUE,2022-09-30,,,,NA,141963,138
2020-08-28,NA,VCU,2020-01-01,2020-06-30,2020-01-01,2020-06-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,44475,3097,8609-33780208-33783304-VCS-VCU-1590-VER-US-1-138-01012020-30062020-1,NA,ICVCM CCP,TRUE,2023-10-17,,,,NA,167280,138
2020-08-28,NA,VCU,2020-01-01,2020-06-30,2020-01-01,2020-06-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,44475,2098,8609-33783305-33785402-VCS-VCU-1590-VER-US-1-138-01012020-30062020-1,NA,ICVCM CCP,TRUE,2025-04-01,,,,NA,217192,138
2020-08-28,NA,VCU,2020-01-01,2020-06-30,2020-01-01,2020-06-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,44475,1853,8609-33785403-33787255-VCS-VCU-1590-VER-US-1-138-01012020-30062020-1,NA,ICVCM CCP,FALSE,NA,,,,NA,282386,138
2019-11-20,NA,VCU,2019-01-01,2019-09-30,2019-01-01,2019-09-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56788,11094,7357-386606925-386618018-VCU-1590-VER-US-1-138-01012019-30092019-1,NA,ICVCM CCP,TRUE,2024-12-20,,,,NA,28907,138
2019-11-20,NA,VCU,2019-01-01,2019-09-30,2019-01-01,2019-09-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56788,1839,7357-386633258-386635096-VCU-1590-VER-US-1-138-01012019-30092019-1,NA,ICVCM CCP,TRUE,2020-05-21,Crown Oil Ltd,Other,,NA,32010,138
2019-11-20,NA,VCU,2019-01-01,2019-09-30,2019-01-01,2019-09-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56788,81,7357-386600772-386600852-VCU-1590-VER-US-1-138-01012019-30092019-1,NA,ICVCM CCP,TRUE,2020-07-08,,,,NA,32416,138
2019-11-20,NA,VCU,2019-01-01,2019-09-30,2019-01-01,2019-09-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56788,17818,7357-386582460-386600277-VCU-1590-VER-US-1-138-01012019-30092019-1,NA,ICVCM CCP,TRUE,2019-11-27,,,,NA,107207,138
2019-11-20,NA,VCU,2019-01-01,2019-09-30,2019-01-01,2019-09-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56788,494,7357-386600278-386600771-VCU-1590-VER-US-1-138-01012019-30092019-1,NA,ICVCM CCP,TRUE,2020-03-27,,,,NA,107208,138
2019-11-20,NA,VCU,2019-01-01,2019-09-30,2019-01-01,2019-09-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56788,1,7357-386600879-386600879-VCU-1590-VER-US-1-138-01012019-30092019-1,NA,ICVCM CCP,TRUE,2019-11-20,Crown Oil Ltd,Other,Retired on behalf of Crown Oil Ltd,NA,107209,138
2019-11-20,NA,VCU,2019-01-01,2019-09-30,2019-01-01,2019-09-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56788,2479,7357-386600880-386603358-VCU-1590-VER-US-1-138-01012019-30092019-1,NA,ICVCM CCP,TRUE,2019-11-20,Crown Oil Ltd,Other,Retired on behalf of Crown Oil Ltd,NA,107210,138
2019-11-20,NA,VCU,2019-01-01,2019-09-30,2019-01-01,2019-09-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56788,118,7357-386603359-386603476-VCU-1590-VER-US-1-138-01012019-30092019-1,NA,ICVCM CCP,TRUE,2019-11-20,Beesley Fuels Ltd,Other,Retired on behalf of Beesley Fuels Ltd,NA,107211,138
2019-11-20,NA,VCU,2019-01-01,2019-09-30,2019-01-01,2019-09-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56788,137,7357-386603477-386603613-VCU-1590-VER-US-1-138-01012019-30092019-1,NA,ICVCM CCP,TRUE,2019-11-20,Nationwide Fuels LLP,Other,Retired on behalf of Nationwide Fuels LLP,NA,107212,138
2019-11-20,NA,VCU,2019-01-01,2019-09-30,2019-01-01,2019-09-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56788,1611,7357-386603614-386605224-VCU-1590-VER-US-1-138-01012019-30092019-1,NA,ICVCM CCP,TRUE,2019-11-20,Speedy Fuels and Lubricants LLP,Other,Retired on behalf of Speedy Fuels and Lubricants LLP,NA,107213,138
2019-11-20,NA,VCU,2019-01-01,2019-09-30,2019-01-01,2019-09-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56788,1700,7357-386605225-386606924-VCU-1590-VER-US-1-138-01012019-30092019-1,NA,ICVCM CCP,TRUE,2020-03-27,,,,NA,107214,138
2019-11-20,NA,VCU,2019-01-01,2019-09-30,2019-01-01,2019-09-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56788,6333,7357-386626925-386633257-VCU-1590-VER-US-1-138-01012019-30092019-1,NA,ICVCM CCP,TRUE,2020-02-04,,,,NA,107215,138
2019-11-20,NA,VCU,2019-01-01,2019-09-30,2019-01-01,2019-09-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56788,326,7357-386635097-386635422-VCU-1590-VER-US-1-138-01012019-30092019-1,NA,ICVCM CCP,TRUE,2020-05-21,Beesley Fuels Ltd,Other,,NA,114401,138
2019-11-20,NA,VCU,2019-01-01,2019-09-30,2019-01-01,2019-09-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56788,94,7357-386635423-386635516-VCU-1590-VER-US-1-138-01012019-30092019-1,NA,ICVCM CCP,TRUE,2020-05-21,Nationwide Fuels LLP,Other,,NA,114402,138
2019-11-20,NA,VCU,2019-01-01,2019-09-30,2019-01-01,2019-09-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56788,1393,7357-386635517-386636909-VCU-1590-VER-US-1-138-01012019-30092019-1,NA,ICVCM CCP,TRUE,2020-05-21,Speedy Fuels & Lubricants LLP,Other,Retired on behalf of Speedy Fuels & Lubricants LLP,NA,114403,138
2019-11-20,NA,VCU,2019-01-01,2019-09-30,2019-01-01,2019-09-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56788,577,7357-386636910-386637486-VCU-1590-VER-US-1-138-01012019-30092019-1,NA,ICVCM CCP,TRUE,2020-06-04,Crown Oil Ltd,Other,Retired on behalf of Crown Oil Ltd,NA,114404,138
2019-11-20,NA,VCU,2019-01-01,2019-09-30,2019-01-01,2019-09-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56788,160,7357-386637487-386637646-VCU-1590-VER-US-1-138-01012019-30092019-1,NA,ICVCM CCP,TRUE,2020-06-04,Beesley Fuels Ltd,Other,Retired on behalf of Beesley Fuels Ltd,NA,114703,138
2019-11-20,NA,VCU,2019-01-01,2019-09-30,2019-01-01,2019-09-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56788,30,7357-386637647-386637676-VCU-1590-VER-US-1-138-01012019-30092019-1,NA,ICVCM CCP,TRUE,2020-06-04,Nationwide Fuels LLP,Other,Retired on behalf of Nationwide Fuels LLP,NA,114704,138
2019-11-20,NA,VCU,2019-01-01,2019-09-30,2019-01-01,2019-09-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56788,577,7357-386637677-386638253-VCU-1590-VER-US-1-138-01012019-30092019-1,NA,ICVCM CCP,TRUE,2020-06-04,Speedy Fuels & Lubricants LLP,Other,Retire on behalf of Speedy Fuels & Lubricants LLP,NA,114705,138
2019-11-20,NA,VCU,2019-01-01,2019-09-30,2019-01-01,2019-09-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56788,994,7357-386638254-386639247-VCU-1590-VER-US-1-138-01012019-30092019-1,NA,ICVCM CCP,TRUE,2021-07-07,,,,NA,114706,138
2019-11-20,NA,VCU,2019-01-01,2019-09-30,2019-01-01,2019-09-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56788,26,7357-386600853-386600878-VCU-1590-VER-US-1-138-01012019-30092019-1,NA,ICVCM CCP,TRUE,2022-01-06,,,,NA,116099,138
2019-11-20,NA,VCU,2019-01-01,2019-09-30,2019-01-01,2019-09-30,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56788,8906,7357-386618019-386626924-VCU-1590-VER-US-1-138-01012019-30092019-1,NA,ICVCM CCP,FALSE,NA,,,,NA,276846,138
2019-04-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,76930,2300,6667-331168985-331171284-VCU-1590-VER-US-1-138-01012018-31122018-1,NA,ICVCM CCP,TRUE,2020-04-29,,,,NA,25239,138
2019-04-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,76930,5000,6667-331238985-331243984-VCU-1590-VER-US-1-138-01012018-31122018-1,NA,ICVCM CCP,TRUE,2020-04-29,,,,NA,25344,138
2019-04-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,76930,2300,6667-331223985-331226284-VCU-1590-VER-US-1-138-01012018-31122018-1,NA,ICVCM CCP,TRUE,2020-08-01,Offsetters Clean Technology,Retirement for Person or Organization,Retired on behalf of Offsetters Clean Technology,NA,27603,138
2019-04-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,76930,5000,6667-331171285-331176284-VCU-1590-VER-US-1-138-01012018-31122018-1,NA,ICVCM CCP,TRUE,2020-04-20,Peak Designs,Retirement for Person or Organization,Retired on behalf of Peak Design for Climate Neutral Certification,NA,30632,138
2019-04-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,76930,2700,6667-331226285-331228984-VCU-1590-VER-US-1-138-01012018-31122018-1,NA,ICVCM CCP,TRUE,2020-04-29,,,,NA,30768,138
2019-04-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,76930,370,6667-331223615-331223984-VCU-1590-VER-US-1-138-01012018-31122018-1,NA,ICVCM CCP,TRUE,2021-09-22,,,,NA,30983,138
2019-04-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,76930,1930,6667-331243985-331245914-VCU-1590-VER-US-1-138-01012018-31122018-1,NA,ICVCM CCP,TRUE,2020-03-27,,,,NA,106080,138
2019-04-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,76930,7280,6667-331176285-331183564-VCU-1590-VER-US-1-138-01012018-31122018-1,NA,ICVCM CCP,TRUE,2020-05-12,Climate Neutral,Retirement for Person or Organization,Climate Neutral Certification,NA,113694,138
2019-04-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,76930,10000,6667-331228985-331238984-VCU-1590-VER-US-1-138-01012018-31122018-1,NA,ICVCM CCP,TRUE,2020-04-29,,,,NA,113937,138
2019-04-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,76930,2152,6667-331183565-331185716-VCU-1590-VER-US-1-138-01012018-31122018-1,NA,ICVCM CCP,TRUE,2020-07-24,Climate Neutral,Retirement for Person or Organization,Climate Neutral for participants' 2019 Emissions,NA,114186,138
2019-04-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,76930,3000,6667-331185717-331188716-VCU-1590-VER-US-1-138-01012018-31122018-1,NA,ICVCM CCP,TRUE,2021-03-01,Avocado Green Mattress,Retirement for Person or Organization,Climate Neutral Certification,NA,116577,138
2019-04-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,76930,5946,6667-331188717-331194662-VCU-1590-VER-US-1-138-01012018-31122018-1,NA,ICVCM CCP,TRUE,2021-04-21,Lewis & Clark College,Retirement for Person or Organization,Retired on behalf of Lewis & Clark College,NA,126724,138
2019-04-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,76930,1637,6667-331194663-331196299-VCU-1590-VER-US-1-138-01012018-31122018-1,NA,ICVCM CCP,TRUE,2021-04-21,Peak Design,Retirement for Person or Organization,Retired on behalf of Peak Design for Climate Neutral Certification,NA,130472,138
2019-04-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,76930,749,6667-331196300-331197048-VCU-1590-VER-US-1-138-01012018-31122018-1,NA,ICVCM CCP,TRUE,2021-04-21,Miir,Retirement for Person or Organization,Retired on behalf of MiiR for Neutral Climate Certification,NA,130479,138
2019-04-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,76930,17078,6667-331197049-331214126-VCU-1590-VER-US-1-138-01012018-31122018-1,NA,ICVCM CCP,TRUE,2021-04-21,Avocado Green Mattress,Retirement for Person or Organization,Retired on behalf of Avocado Green Mattress for Climate Neutral Certification,NA,130482,138
2019-04-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,76930,1967,6667-331214127-331216093-VCU-1590-VER-US-1-138-01012018-31122018-1,NA,ICVCM CCP,TRUE,2021-04-21,BEF Customers,Retirement for Person or Organization,BEF Customers,NA,130487,138
2019-04-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,76930,40,6667-331216094-331216133-VCU-1590-VER-US-1-138-01012018-31122018-1,NA,ICVCM CCP,TRUE,2021-04-21,BEF Customers,Retirement for Person or Organization,BEF Customers,NA,130491,138
2019-04-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,76930,4646,6667-331216134-331220779-VCU-1590-VER-US-1-138-01012018-31122018-1,NA,ICVCM CCP,TRUE,2021-04-22,Peak Design,Retirement for Person or Organization,Peak Design for Climate Neutral Certification,NA,130512,138
2019-04-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,76930,2500,6667-331220780-331223279-VCU-1590-VER-US-1-138-01012018-31122018-1,NA,ICVCM CCP,TRUE,2021-09-30,Cloverly,Retirement for Person or Organization,Retired on behalf of Cloverly,NA,130576,138
2019-04-26,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,76930,335,6667-331223280-331223614-VCU-1590-VER-US-1-138-01012018-31122018-1,NA,ICVCM CCP,TRUE,2023-04-02,BEF Customers,Retirement for Person or Organization,BEF Customers,NA,143409,138
2019-02-15,NA,VCU,2017-05-01,2017-12-31,2017-05-01,2017-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56613,11124,6438-321328424-321339547-VCU-1590-VER-US-1-138-01052017-31122017-1,NA,ICVCM CCP,TRUE,2019-06-26,,,,NA,24561,138
2019-02-15,NA,VCU,2017-05-01,2017-12-31,2017-05-01,2017-12-31,138,Greater New Bedford LFG Utilization Project,North America,United States,Energy industries (renewable/non-renewable sources),ACM0001,56613,38876,6438-321339548-321378423-VCU-1590-VER-US-1-138-01052017-31122017-1,NA,ICVCM CCP,TRUE,2019-11-14,,,,NA,26206,138
