issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,2,8151-461176734-461176735-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-07-24,,,,NA,212345,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,5,8151-461176736-461176740-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-07-24,,,,NA,212349,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,5,8151-461176741-461176745-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-07-24,,,,NA,212353,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,4,8151-461176746-461176749-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-07-24,,,,NA,212355,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,4,8151-461176750-461176753-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-07-24,,,,NA,212357,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,5,8151-461176754-461176758-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-07-24,,,,NA,212362,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,5,8151-461176759-461176763-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-07-24,,,,NA,212364,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,4,8151-461176764-461176767-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-07-24,,,,NA,212366,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,5,8151-461176768-461176772-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-07-24,,,,NA,212368,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,5,8151-461176773-461176777-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-07-24,,,,NA,212370,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,5,8151-461176778-461176782-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-07-24,,,,NA,212372,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,5,8151-461176783-461176787-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-07-24,,,,NA,212374,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,5,8151-461176788-461176792-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-07-24,,,,NA,212376,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,5,8151-461176793-461176797-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-07-24,,,,NA,212378,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,5,8151-461176798-461176802-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-07-24,,,,NA,212380,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,30,8151-461176803-461176832-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-07-24,,,,NA,212382,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,2,8151-461176833-461176834-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-08-07,,,,NA,212384,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176835-461176835-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-12-13,,,,NA,213704,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,5,8151-461176836-461176840-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-12-14,,,,NA,228283,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,5,8151-461176841-461176845-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-12-14,,,,NA,228618,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176846-461176846-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-12-14,,,,NA,228620,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176847-461176847-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-12-18,,,,NA,228622,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176848-461176848-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-12-18,,,,NA,229123,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,3,8151-461176849-461176851-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-12-18,,,,NA,229125,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,5,8151-461176852-461176856-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2023-12-18,,,,NA,229127,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176857-461176857-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-04-12,,,,NA,229129,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,2,8151-461176858-461176859-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-04-12,,,,NA,242347,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,5,8151-461176860-461176864-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-04-12,,,,NA,242368,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176865-461176865-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-06-04,,,,NA,242377,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176866-461176866-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,247847,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176867-461176867-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255723,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176868-461176868-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255724,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176869-461176869-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255726,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176870-461176870-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255727,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,12,8151-461176871-461176882-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255730,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,12,8151-461176883-461176894-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255731,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,12,8151-461176895-461176906-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255732,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176907-461176907-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255733,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176908-461176908-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255735,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176909-461176909-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255737,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176910-461176910-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255738,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176911-461176911-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255740,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176912-461176912-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255743,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176913-461176913-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255744,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176914-461176914-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255745,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176915-461176915-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255746,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176916-461176916-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255747,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176917-461176917-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255748,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176918-461176918-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255749,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176919-461176919-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255750,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176920-461176920-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255751,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176921-461176921-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255752,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176922-461176922-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255753,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176923-461176923-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255754,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176924-461176924-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255755,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176925-461176925-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255756,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176926-461176926-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255757,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176927-461176927-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255758,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176928-461176928-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255759,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176929-461176929-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255760,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176930-461176930-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255761,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176931-461176931-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255762,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176932-461176932-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255763,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176933-461176933-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255764,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176934-461176934-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255765,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176935-461176935-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255766,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176936-461176936-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255767,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176937-461176937-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255768,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176938-461176938-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255769,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176939-461176939-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255770,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176940-461176940-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255771,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176941-461176941-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255772,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176942-461176942-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255773,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176943-461176943-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255774,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176944-461176944-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255776,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176945-461176945-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255777,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176946-461176946-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255778,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176947-461176947-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255779,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176948-461176948-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255780,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,1,8151-461176949-461176949-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255782,1094
2020-04-02,NA,VCU,2003-01-01,2003-12-31,2003-01-01,2003-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,442256,100,8151-461176950-461177049-VCU-005-APX-BR-14-1094-01012003-31122003-1,NA,Social Carbon,TRUE,2024-08-12,,,,NA,255783,1094
