issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660539040-660539050-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5137853, até 160 mil Km (PBEV: 68g CO2/km).",NA,246542,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660539051-660539061-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5137570, até 160 mil Km (PBEV: 68g CO2/km).",NA,246543,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660539062-660539072-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5137481, até 160 mil Km (PBEV: 68g CO2/km).",NA,246544,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660539073-660539083-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACR81EGR5125434, até 160 mil Km (PBEV: 68g CO2/km).",NA,246545,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660539084-660539094-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5137467, até 160 mil Km (PBEV: 68g CO2/km).",NA,246547,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660539095-660539105-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5131034, até 160 mil Km (PBEV: 68g CO2/km).",NA,246548,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660539106-660539116-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5108060, até 160 mil Km (PBEV: 68g CO2/km).",NA,246549,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660539117-660539127-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5137607, até 160 mil Km (PBEV: 68g CO2/km).",NA,246550,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660539128-660539138-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5137984, até 160 mil Km (PBEV: 68g CO2/km).",NA,246551,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660539139-660539149-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5113114, até 160 mil Km (PBEV: 68g CO2/km).",NA,246552,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660539150-660539160-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACR81EGR5139860, até 160 mil Km (PBEV: 68g CO2/km).",NA,246553,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660539161-660539171-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5113074, até 160 mil Km (PBEV: 68g CO2/km).",NA,246554,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660539172-660539182-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5107784, até 160 mil Km (PBEV: 68g CO2/km).",NA,246555,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660539183-660539193-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5131341, até 160 mil Km (PBEV: 68g CO2/km).",NA,246556,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660539194-660539204-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5125529, até 160 mil Km (PBEV: 68g CO2/km).",NA,246557,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660539205-660539215-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5130995, até 160 mil Km (PBEV: 68g CO2/km).",NA,246558,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660539216-660539226-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGP5075687, até 160 mil Km (PBEV: 68g CO2/km).",NA,246559,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660539227-660539237-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5130997, até 160 mil Km (PBEV: 68g CO2/km).",NA,246560,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660539238-660539248-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5131326, até 160 mil Km (PBEV: 68g CO2/km).",NA,246561,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660539249-660539259-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5137855, até 160 mil Km (PBEV: 68g CO2/km).",NA,246562,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660539260-660539270-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5105213, até 160 mil Km (PBEV: 68g CO2/km).",NA,246563,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,11,15178-660539271-660539281-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-20,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jacundá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGP5076488, até 160 mil Km (PBEV: 68g CO2/km).",NA,246564,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,1500,15178-660540003-660541502-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-23,Profarma Distribuição,Retirement for Person or Organization,Aposentadoria em nome do Grupo Profarma para neutralização de parte das emissões do escopo 1 de 2023 / Retirement on behalf of Grupo Profarma to offset part of the emissions from scope 1 – 2023.,NA,246965,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,210,15178-660541503-660541712-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-06-07,ECO135 CONCESSIONÁRIA DE RODOVIAS S.A.,Retirement for Person or Organization,Aposentadoria e retirada permanente de circulação do mercado em nome da ECO135 CONCESSIONÁRIA DE RODOVIAS S.A. referente as emissões corporativas de Escopo 1 para a neutralização de emissões de gases de efeito estufa do Grupo EcoRodovias do ano de 2023; Retirement on behalf of neutralization of greenhouse gas emissions by the EcoRodovias Group referring to corporate emissions of Scope 1 of the year 2023,NA,246977,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,1,15178-660530937-660530937-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-05-29,,,,NA,247071,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,3,15178-660530938-660530940-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,FALSE,NA,,,,NA,247399,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,350,15178-660541713-660542062-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-06-07,ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.,Retirement for Person or Organization,Aposentadoria e retirada permanente de circulação do mercado em nome da ECO050 CONCESSIONÁRIA DE RODOVIAS S.A. referente as emissões corporativas de Escopo 1 para a neutralização de emissões de gases de efeito estufa do Grupo EcoRodovias do ano de 2023; Retirement on behalf of neutralization of greenhouse gas emissions by the EcoRodovias Group referring to corporate emissions of Scope 1 of the year 2023,NA,248370,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,403,15178-660542063-660542465-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-06-07,ECO101 CONCESSIONÁRIA DE RODOVIAS S/A,Retirement for Person or Organization,Aposentadoria e retirada permanente de circulação do mercado em nome da ECO101 CONCESSIONÁRIA DE RODOVIAS S/A referente as emissões corporativas de Escopo 1 para a neutralização de emissões de gases de efeito estufa do Grupo EcoRodovias do ano de 2023; Retirement on behalf of neutralization of greenhouse gas emissions by the EcoRodovias Group referring to corporate emissions of Scope 1 of the year 2023,NA,248371,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,408,15178-660542466-660542873-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-06-07,"ECORIOMINAS CONCESSIONÁRIA DE RODOVIAS S.A.,",Retirement for Person or Organization,Aposentadoria e retirada permanente de circulação do mercado em nome da ECORIOMINAS CONCESSIONÁRIA DE RODOVIAS S.A. referente as emissões corporativas de Escopo 1 para a neutralização de emissões de gases de efeito estufa do Grupo EcoRodovias do ano de 2023; Retirement on behalf of neutralization of greenhouse gas emissions by the EcoRodovias Group referring to corporate emissions of Scope 1 of the year 2023,NA,248372,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,340,15178-660542874-660543213-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-06-07,CONCESSIONÁRIA DE RODOVIAS NOROESTE PAULISTA S.A.,Retirement for Person or Organization,Aposentadoria e retirada permanente de circulação do mercado em nome da CONCESSIONÁRIA DE RODOVIAS NOROESTE PAULISTA S.A. referente as emissões corporativas de Escopo 1 para a neutralização de emissões de gases de efeito estufa do Grupo EcoRodovias do ano de 2023; Retirement on behalf of neutralization of greenhouse gas emissions by the EcoRodovias Group referring to corporate emissions of Scope 1 of the year 2023,NA,248373,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,5,15178-660543214-660543218-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-07-16,Comerc Energia,Retirement for Person or Organization,"Alinhada ao seu propósito de transformar energia para renovar o mundo, a Comerc Energia, em nome da Dominium Produções, adquiriu 5 créditos de carbono do projeto REDD+ RESEX Jacundá, referente projeto de conservação da Floresta Amazônica, para compensar as emissões de gases de efeito estufa emitidas pelo evento Fórum Brasileiro de Líderes em Energia, realizado em abril de 2024.",NA,248374,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,108,15178-660568195-660568302-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-06-07,CONCESSIONÁRIA PONTE RIO- NITERÓI S.A. – ECOPONTE,Retirement for Person or Organization,Aposentadoria e retirada permanente de circulação do mercado em nome da CONCESSIONÁRIA PONTE RIO- NITERÓI S.A. – ECOPONTE referente as emissões corporativas de Escopo 1 para a neutralização de emissões de gases de efeito estufa do Grupo EcoRodovias do ano de 2023; Retirement on behalf of neutralization of greenhouse gas emissions by the EcoRodovias Group referring to corporate emissions of Scope 1 of the year 2023,NA,248375,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,601,15178-660568303-660568903-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-06-07,ECOPORTO SANTOS S.A.,Retirement for Person or Organization,Aposentadoria e retirada permanente de circulação do mercado em nome da ECOPORTO SANTOS S.A. referente as emissões corporativas de Escopo 1 para a neutralização de emissões de gases de efeito estufa do Grupo EcoRodovias do ano de 2023; Retirement on behalf of neutralization of greenhouse gas emissions by the EcoRodovias Group referring to corporate emissions of Scope 1 of the year 2023,NA,248376,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,238,15178-660568904-660569141-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-06-07,EMPRESA CONCESSIONÁRIA DE RODOVIAS DO SUL S/A - ECOSUL,Retirement for Person or Organization,Aposentadoria e retirada permanente de circulação do mercado em nome da EMPRESA CONCESSIONÁRIA DE RODOVIAS DO SUL S/A - ECOSUL referente as emissões corporativas de Escopo 1 para a neutralização de emissões de gases de efeito estufa do Grupo EcoRodovias do ano de 2023; Retirement on behalf of neutralization of greenhouse gas emissions by the EcoRodovias Group referring to corporate emissions of Scope 1 of the year 2023,NA,248377,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,364,15178-660569142-660569505-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-06-07,CONCESSIONÁRIA ECOVIAS DO ARAGUAIA S.A.,Retirement for Person or Organization,Aposentadoria e retirada permanente de circulação do mercado em nome da CONCESSIONÁRIA ECOVIAS DO ARAGUAIA S.A. referente as emissões corporativas de Escopo 1 para a neutralização de emissões de gases de efeito estufa do Grupo EcoRodovias do ano de 2023; Retirement on behalf of neutralization of greenhouse gas emissions by the EcoRodovias Group referring to corporate emissions of Scope 1 of the year 2023,NA,248379,1503
2023-05-25,NA,VCU,2015-10-01,2020-08-07,2015-10-01,2020-08-07,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151801,236,15178-660569506-660569741-VCS-VCU-261-VER-BR-14-1503-01102015-07082020-1,NA,CCB-Biodiversity Gold; CCB-Community Gold,TRUE,2024-06-07,CONCESSIONÁRIA ECOVIAS DO CERRADO S.A.,Retirement for Person or Organization,Aposentadoria e retirada permanente de circulação do mercado em nome da CONCESSIONÁRIA ECOVIAS DO CERRADO S.A. referente as emissões corporativas de Escopo 1 para a neutralização de emissões de gases de efeito estufa do Grupo EcoRodovias do ano de 2023; Retirement on behalf of neutralization of greenhouse gas emissions by the EcoRodovias Group referring to corporate emissions of Scope 1 of the year 2023,NA,248381,1503
