exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,ambiental,agropecuaria
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Gestão Ambiental,16088214.72,TRUE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Preservação e Conservação Ambiental,4148001.45,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Controle Ambiental,9112.13,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU18 - Administração Geral,11931101.14,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Ciência e Tecnologia,23170803.28,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU19 - Administração Geral,21124939.29,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU19 - Demais Subfunções,2045863.99,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Comércio e Serviços,1774509.16,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU23 - Administração Geral,1774509.16,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Comunicações,16496457.11,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU24 - Administração Geral,2747629.78,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU24 - Demais Subfunções,13748827.33,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Transporte,52526432.99,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Transporte Rodoviário,18318660.31,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Transporte Hidroviário,983952,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU26 - Administração Geral,33223820.68,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Desporto e Lazer,4468830.39,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Desporto Comunitário,17000,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Lazer,175323.16,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU27 - Administração Geral,4276507.23,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Encargos Especiais,533826577.47,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Serviço da Dívida Interna,134760293.95,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Serviço da Dívida Externa,27918494.17,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Outros Encargos Especiais,339538712.56,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU28 - Demais Subfunções,31609076.79,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,DESPESAS (INTRA-ORÇAMENTÁRIAS) (II),176123753.11,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,TOTAL (III) = (I + II),3436994020.13,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,DESPESAS (INTRA-ORÇAMENTÁRIAS) (II),176123753.11,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Legislativa,4171504.64,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Ação Legislativa,4171504.64,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Essencial à Justiça,1624538.88,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU03 - Administração Geral,1624538.88,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Administração,13741432.07,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Planejamento e Orçamento,325435.74,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU04 - Administração Geral,10223280.43,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Administração Financeira,3120248.73,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Controle Interno,72467.17,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Segurança Pública,13473950.18,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU06 - Administração Geral,13473950.18,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Assistência Social,11140872.31,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Assistência à Criança e ao Adolescente,39798.98,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU08 - Administração Geral,11101073.33,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Previdência Social,971860.41,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU09 - Administração Geral,971860.41,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Saúde,58364156.2,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Assistência Hospitalar e Ambulatorial,29834546.34,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU10 - Administração Geral,28529609.86,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Trabalho,1729342.12,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU11 - Administração Geral,1729342.12,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Educação,46372958.52,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Ensino Fundamental,31957933.73,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Ensino Médio,142250.45,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Educação Infantil,3530302.24,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU12 - Administração Geral,10742472.1,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Cultura,314938.56,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU13 - Administração Geral,314938.56,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Urbanismo,1256757.46,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU15 - Administração Geral,1256757.46,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Habitação,98047.24,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU16 - Administração Geral,98047.24,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Saneamento,3755183.47,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU17 - Administração Geral,3755183.47,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Gestão Ambiental,1660434.83,TRUE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU18 - Administração Geral,1660434.83,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Comércio e Serviços,10654.16,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU23 - Administração Geral,10654.16,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Comunicações,93466.93,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU24 - Administração Geral,93466.93,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Transporte,470169.34,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU26 - Administração Geral,470169.34,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Desporto e Lazer,265074.79,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,FU27 - Administração Geral,265074.79,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Encargos Especiais,16608411,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Serviço da Dívida Interna,15622737.35,FALSE,FALSE
2021,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1499641,RREO-Anexo 02,M,Total de Despesas,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesasIntra,Outros Encargos Especiais,985673.65,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),3898491001.17,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Legislativa,108863592.14,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU01 - Administração Geral,108831999.8,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU01 - Demais Subfunções,31592.34,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Essencial à Justiça,17941432.77,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU03 - Administração Geral,17941432.77,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Administração,145127822.57,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Planejamento e Orçamento,2502233,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU04 - Administração Geral,141176795.16,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Formação de Recursos Humanos,1024737.57,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU04 - Demais Subfunções,424056.84,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Segurança Pública,112106264.59,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Defesa Civil,8295,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU06 - Administração Geral,112085881.43,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU06 - Demais Subfunções,12088.16,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Assistência Social,244060557.22,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Assistência à Criança e ao Adolescente,4131445.23,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Assistência Comunitária,74594677.21,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU08 - Administração Geral,165334434.78,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Previdência Social,11582317.1,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU09 - Administração Geral,11582317.1,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Saúde,1152880529.39,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Atenção Básica,74755849.32,FALSE,FALSE
2022,RREO,6,B,Prefeitura Municipal de Belém - PA,1501402,PA,1506420,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Assistência Hospitalar e Ambulatorial,530299886.28,FALSE,FALSE
