exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor
2023,RREO,6,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,419452,RREO-Anexo 03,M,Padrão,<MR-9>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),125078238.11
2023,RREO,6,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,419452,RREO-Anexo 03,M,Padrão,<MR-8>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),107864791.12
2023,RREO,6,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,419452,RREO-Anexo 03,M,Padrão,<MR-7>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),123787557.46
2023,RREO,6,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,419452,RREO-Anexo 03,M,Padrão,<MR-6>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),123410034.25
2023,RREO,6,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,419452,RREO-Anexo 03,M,Padrão,<MR-5>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),132045826.31
2023,RREO,6,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,419452,RREO-Anexo 03,M,Padrão,<MR-4>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),112491801.31
2023,RREO,6,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,419452,RREO-Anexo 03,M,Padrão,<MR-3>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),107427550.16
2023,RREO,6,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,419452,RREO-Anexo 03,M,Padrão,<MR-2>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),114149506.26
2023,RREO,6,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,419452,RREO-Anexo 03,M,Padrão,<MR-1>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),133807398.86
2023,RREO,6,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,419452,RREO-Anexo 03,M,Padrão,<MR>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),173604338.37
2023,RREO,6,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,419452,RREO-Anexo 03,M,Padrão,TOTAL (ÚLTIMOS 12 MESES),RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),1491308454.32
2023,RREO,6,B,Prefeitura Municipal de Rio Branco - AC,1200401,AC,419452,RREO-Anexo 03,M,Padrão,PREVISÃO ATUALIZADA 2023,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),1626165858.71
2021,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,419652,RREO-Anexo 03,M,Padrão,<MR-11>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),101620924.45
2021,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,419652,RREO-Anexo 03,M,Padrão,<MR-10>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),117059120.64
2021,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,419652,RREO-Anexo 03,M,Padrão,<MR-9>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),110411902.94
2021,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,419652,RREO-Anexo 03,M,Padrão,<MR-8>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),113561051.7
2021,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,419652,RREO-Anexo 03,M,Padrão,<MR-7>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),130346040.81
2021,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,419652,RREO-Anexo 03,M,Padrão,<MR-6>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),110885447.25
2021,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,419652,RREO-Anexo 03,M,Padrão,<MR-5>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),142372770.14
2021,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,419652,RREO-Anexo 03,M,Padrão,<MR-4>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),115895588.12
2021,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,419652,RREO-Anexo 03,M,Padrão,<MR-3>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),112753774.24
2021,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,419652,RREO-Anexo 03,M,Padrão,<MR-2>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),109154077.84
2021,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,419652,RREO-Anexo 03,M,Padrão,<MR-1>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),130089772.65
2021,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,419652,RREO-Anexo 03,M,Padrão,<MR>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),191153358.49
2021,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,419652,RREO-Anexo 03,M,Padrão,TOTAL (ÚLTIMOS 12 MESES),RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),1485303829.27
2021,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,419652,RREO-Anexo 03,M,Padrão,PREVISÃO ATUALIZADA 2021,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),1260822394
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR-11>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),125267842.63
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR-10>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),149849486.21
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR-9>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),139763678.11
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR-8>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),126203960.4
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR-7>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),145747898.2
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR-6>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),190399267.85
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR-5>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),152951682.06
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR-4>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),136700538.69
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR-3>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),154765947.66
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR-2>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),125791194.51
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR-1>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),136131086.04
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),189223421.45
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,TOTAL (ÚLTIMOS 12 MESES),RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),1772796003.81
2022,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,PREVISÃO ATUALIZADA 2022,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),1529756676
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR-11>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),132930400.31
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR-10>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),158933383.97
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR-9>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),134162838.24
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR-8>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),139297264.81
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR-7>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),153572154.99
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR-6>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),189345048.71
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR-5>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),164713246
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR-4>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),145407135.5
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR-3>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),147550524.61
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR-2>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),148884054.7
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR-1>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),196707697.26
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,<MR>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),229788020.08
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,TOTAL (ÚLTIMOS 12 MESES),RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),1941291769.18
2023,RREO,6,B,Prefeitura Municipal de Boa Vista - RR,1400100,RR,436591,RREO-Anexo 03,M,Padrão,PREVISÃO ATUALIZADA 2023,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),1968766732.23
2021,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,512902,RREO-Anexo 03,M,Padrão,<MR-11>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),83468295.41
2021,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,512902,RREO-Anexo 03,M,Padrão,<MR-10>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),79101540.27
2021,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,512902,RREO-Anexo 03,M,Padrão,<MR-9>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),78982341.21
2021,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,512902,RREO-Anexo 03,M,Padrão,<MR-8>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),79172657.33
2021,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,512902,RREO-Anexo 03,M,Padrão,<MR-7>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),81743714.88
2021,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,512902,RREO-Anexo 03,M,Padrão,<MR-6>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),70395860.21
2021,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,512902,RREO-Anexo 03,M,Padrão,<MR-5>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),84192188.99
2021,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,512902,RREO-Anexo 03,M,Padrão,<MR-4>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),85693796.41
2021,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,512902,RREO-Anexo 03,M,Padrão,<MR-3>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),69833621.59
2021,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,512902,RREO-Anexo 03,M,Padrão,<MR-2>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),91251334.22
2021,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,512902,RREO-Anexo 03,M,Padrão,<MR-1>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),115019810.37
2021,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,512902,RREO-Anexo 03,M,Padrão,<MR>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),496544493.98
2021,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,512902,RREO-Anexo 03,M,Padrão,TOTAL (ÚLTIMOS 12 MESES),RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),1415399654.87
2021,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,512902,RREO-Anexo 03,M,Padrão,PREVISÃO ATUALIZADA 2021,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),903629507
2022,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR-11>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),88643147.68
2022,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR-10>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),129620691.09
2022,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR-9>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),110816482.19
2022,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR-8>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),100082823.48
2022,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR-7>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),111152649.03
2022,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR-6>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),130990662.49
2022,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR-5>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),104795958.28
2022,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR-4>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),94263734.49
2022,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR-3>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),93882451.21
2022,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR-2>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),87347623.19
2022,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR-1>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),92438187.64
2022,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),127564567.89
2022,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,TOTAL (ÚLTIMOS 12 MESES),RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),1271598978.66
2022,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,PREVISÃO ATUALIZADA 2022,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),1056723975.94
2023,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR-11>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),113439340.82
2023,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR-10>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),122917322.56
2023,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR-9>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),115359062.85
2023,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR-8>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),96732430.14
2023,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR-7>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),118394821.63
2023,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR-6>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),115739200.44
2023,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR-5>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),131293032.43
2023,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR-4>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),113972069.51
2023,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR-3>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),130555376.28
2023,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR-2>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),100740750.69
2023,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR-1>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),142311561.4
2023,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,<MR>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),187051401.35
2023,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,TOTAL (ÚLTIMOS 12 MESES),RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),1488506370.1
2023,RREO,6,B,Prefeitura Municipal de Macapá - AP,1600303,AP,522357,RREO-Anexo 03,M,Padrão,PREVISÃO ATUALIZADA 2023,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),1294315102.85
2021,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1108975,RREO-Anexo 03,M,Padrão,<MR-11>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),271464700.54
2021,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1108975,RREO-Anexo 03,M,Padrão,<MR-10>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),280796844.14
2021,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1108975,RREO-Anexo 03,M,Padrão,<MR-9>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),256755208.39
2021,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1108975,RREO-Anexo 03,M,Padrão,<MR-8>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),257947448.18
2021,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1108975,RREO-Anexo 03,M,Padrão,<MR-7>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),273632975.08
2021,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1108975,RREO-Anexo 03,M,Padrão,<MR-6>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),259428135.2
2021,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1108975,RREO-Anexo 03,M,Padrão,<MR-5>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),307909361
2021,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1108975,RREO-Anexo 03,M,Padrão,<MR-4>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),290683557.64
2021,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1108975,RREO-Anexo 03,M,Padrão,<MR-3>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),314698128.6
2021,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1108975,RREO-Anexo 03,M,Padrão,<MR-2>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),280635679.14
2021,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1108975,RREO-Anexo 03,M,Padrão,<MR-1>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),340083028.82
2021,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1108975,RREO-Anexo 03,M,Padrão,<MR>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),387383104.1
2021,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1108975,RREO-Anexo 03,M,Padrão,TOTAL (ÚLTIMOS 12 MESES),RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),3521418170.83
2021,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1108975,RREO-Anexo 03,M,Padrão,PREVISÃO ATUALIZADA 2021,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),3346859263.35
2022,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR-11>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),322177349.25
2022,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR-10>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),307045853.1
2022,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR-9>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),340881916.09
2022,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR-8>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),335216770.89
2022,RREO,6,B,Prefeitura Municipal de São Luís - MA,2111300,MA,1115932,RREO-Anexo 03,M,Padrão,<MR-7>,RREO3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA (III) = (I - II),351394553.21
