origem,destino,area_ha,terrai_cod,ano_origem,terrai_nom
3. Agropecuária (2012),3. Agropecuária (2022),1258.1168722071272,20702,2012,Kanela Memortumré
3. Agropecuária (2012),Total (2022),1366.180802847422,20702,2012,Kanela Memortumré
3.1. Pastagem (2012),1.1. Formação Florestal (2022),28.086760485839875,20702,2012,Kanela Memortumré
3.1. Pastagem (2012),1.2. Formação Savânica (2022),48.74432042300955,20702,2012,Kanela Memortumré
3.1. Pastagem (2012),3.1. Pastagem (2022),391.71899508868097,20702,2012,Kanela Memortumré
3.1. Pastagem (2012),3.4. Mosaico de Usos (2022),23.51332322751512,20702,2012,Kanela Memortumré
3.1. Pastagem (2012),Total (2022),492.0633992250455,20702,2012,Kanela Memortumré
3.2. Agricultura (2012),1.2. Formação Savânica (2022),0.8002277587890625,20702,2012,Kanela Memortumré
3.2. Agricultura (2012),3.2. Agricultura (2022),1.244513293457031,20702,2012,Kanela Memortumré
3.2. Agricultura (2012),Total (2022),2.044741052246094,20702,2012,Kanela Memortumré
3.2.1. Lavoura Temporária (2012),1.2. Formação Savânica (2022),0.8002277587890625,20702,2012,Kanela Memortumré
3.2.1. Lavoura Temporária (2012),3.2.1. Lavoura Temporária (2022),1.244513293457031,20702,2012,Kanela Memortumré
3.2.1. Lavoura Temporária (2012),Total (2022),2.044741052246094,20702,2012,Kanela Memortumré
3.2.1.1. Soja (2012),1.2. Formação Savânica (2022),0.8002277587890625,20702,2012,Kanela Memortumré
3.2.1.1. Soja (2012),3.2.1.1. Soja (2022),0.80011611328125,20702,2012,Kanela Memortumré
3.2.1.1. Soja (2012),Total (2022),1.6003438720703125,20702,2012,Kanela Memortumré
3.2.1.5. Outras Lavouras Temporárias (2012),3.2.1.5. Outras Lavouras Temporárias (2022),0.4443971801757813,20702,2012,Kanela Memortumré
3.2.1.5. Outras Lavouras Temporárias (2012),Total (2022),0.4443971801757813,20702,2012,Kanela Memortumré
3.4. Mosaico de Usos (2012),1.1. Formação Florestal (2022),18.486164335913568,20702,2012,Kanela Memortumré
3.4. Mosaico de Usos (2012),1.2. Formação Savânica (2022),11.324446925072769,20702,2012,Kanela Memortumré
3.4. Mosaico de Usos (2012),2.2. Formação Campestre (2022),0.6220107116699218,20702,2012,Kanela Memortumré
3.4. Mosaico de Usos (2012),3.1. Pastagem (2022),264.89528109717287,20702,2012,Kanela Memortumré
3.4. Mosaico de Usos (2012),3.2. Agricultura (2022),0.7110314392089845,20702,2012,Kanela Memortumré
3.4. Mosaico de Usos (2012),3.2.1. Lavoura Temporária (2022),0.7110314392089845,20702,2012,Kanela Memortumré
3.4. Mosaico de Usos (2012),3.2.1.5. Outras Lavouras Temporárias (2022),0.7110314392089845,20702,2012,Kanela Memortumré
3.4. Mosaico de Usos (2012),3.4. Mosaico de Usos (2022),576.0337280610922,20702,2012,Kanela Memortumré
3.4. Mosaico de Usos (2012),Total (2022),873.4947254485483,20702,2012,Kanela Memortumré
4. Área não Vegetada (2012),1. Floresta (2022),62.39355916137696,20702,2012,Kanela Memortumré
4. Área não Vegetada (2012),2. Formação Natural não Florestal (2022),0.6221514526367188,20702,2012,Kanela Memortumré
4. Área não Vegetada (2012),3. Agropecuária (2022),8.455495186576094,20702,2012,Kanela Memortumré
4. Área não Vegetada (2012),4. Área não Vegetada (2022),6.214814290939032,20702,2012,Kanela Memortumré
4. Área não Vegetada (2012),Total (2022),77.68602009152882,20702,2012,Kanela Memortumré
4.4. Outras Áreas não Vegetadas (2012),1.2. Formação Savânica (2022),62.39355916137696,20702,2012,Kanela Memortumré
4.4. Outras Áreas não Vegetadas (2012),2.1. Campo Alagado e Área Pantanosa (2022),0.6221514526367188,20702,2012,Kanela Memortumré
4.4. Outras Áreas não Vegetadas (2012),3.1. Pastagem (2022),5.522494551810469,20702,2012,Kanela Memortumré
4.4. Outras Áreas não Vegetadas (2012),3.2. Agricultura (2022),2.9330006347656252,20702,2012,Kanela Memortumré
4.4. Outras Áreas não Vegetadas (2012),3.2.1. Lavoura Temporária (2022),2.9330006347656252,20702,2012,Kanela Memortumré
4.4. Outras Áreas não Vegetadas (2012),3.2.1.1. Soja (2022),1.0665457641601566,20702,2012,Kanela Memortumré
4.4. Outras Áreas não Vegetadas (2012),3.2.1.5. Outras Lavouras Temporárias (2022),1.8664548706054689,20702,2012,Kanela Memortumré
4.4. Outras Áreas não Vegetadas (2012),4.4. Outras Áreas não Vegetadas (2022),6.214814290939032,20702,2012,Kanela Memortumré
4.4. Outras Áreas não Vegetadas (2012),Total (2022),83.55202136106004,20702,2012,Kanela Memortumré
Total (2012),1. Floresta (2022),77026.59495847955,20702,2012,Kanela Memortumré
Total (2012),1.1. Formação Florestal (2022),13290.424556931244,20702,2012,Kanela Memortumré
Total (2012),1.2. Formação Savânica (2022),63737.77085706589,20702,2012,Kanela Memortumré
Total (2012),2. Formação Natural não Florestal (2022),16809.88328476461,20702,2012,Kanela Memortumré
Total (2012),2.1. Campo Alagado e Área Pantanosa (2022),239.46133247297692,20702,2012,Kanela Memortumré
Total (2012),2.2. Formação Campestre (2022),16570.421952291636,20702,2012,Kanela Memortumré
Total (2012),3. Agropecuária (2022),6313.178866129126,20702,2012,Kanela Memortumré
Total (2012),3.1. Pastagem (2022),1677.7958844811303,20702,2012,Kanela Memortumré
Total (2012),3.2. Agricultura (2022),2056.725838307606,20702,2012,Kanela Memortumré
Total (2012),3.2.1. Lavoura Temporária (2022),2056.725838307606,20702,2012,Kanela Memortumré
Total (2012),3.2.1.1. Soja (2022),2038.862766939198,20702,2012,Kanela Memortumré
Total (2012),3.2.1.5. Outras Lavouras Temporárias (2022),17.863071368408225,20702,2012,Kanela Memortumré
Total (2012),3.4. Mosaico de Usos (2022),2578.6571433403897,20702,2012,Kanela Memortumré
Total (2012),4. Área não Vegetada (2022),11.724498623214425,20702,2012,Kanela Memortumré
Total (2012),4.4. Outras Áreas não Vegetadas (2022),11.724498623214425,20702,2012,Kanela Memortumré
Total (2012),Total (2022),204437.8153481259,20702,2012,Kanela Memortumré
1. Floresta (1985),1. Floresta (2022),45012.538120427336,28801,1985,Menkü
1. Floresta (1985),2. Formação Natural não Florestal (2022),7.257469635009768,28801,1985,Menkü
1. Floresta (1985),3. Agropecuária (2022),126.62912195384284,28801,1985,Menkü
1. Floresta (1985),4. Área não Vegetada (2022),5.333763537597658,28801,1985,Menkü
1. Floresta (1985),Total (2022),45151.75847555379,28801,1985,Menkü
1.1. Formação Florestal (1985),1.1. Formação Florestal (2022),43689.03671035278,28801,1985,Menkü
1.1. Formação Florestal (1985),1.2. Formação Savânica (2022),489.14853316040194,28801,1985,Menkü
1.1. Formação Florestal (1985),2.1. Campo Alagado e Área Pantanosa (2022),2.9729386840820324,28801,1985,Menkü
1.1. Formação Florestal (1985),2.2. Formação Campestre (2022),4.284530950927736,28801,1985,Menkü
1.1. Formação Florestal (1985),3.1. Pastagem (2022),123.95941533614791,28801,1985,Menkü
1.1. Formação Florestal (1985),3.2. Agricultura (2022),2.6697066176949296,28801,1985,Menkü
1.1. Formação Florestal (1985),3.2.1. Lavoura Temporária (2022),2.6697066176949296,28801,1985,Menkü
1.1. Formação Florestal (1985),3.2.1.5. Outras Lavouras Temporárias (2022),2.6697066176949296,28801,1985,Menkü
1.1. Formação Florestal (1985),4.4. Outras Áreas não Vegetadas (2022),5.333763537597658,28801,1985,Menkü
1.1. Formação Florestal (1985),Total (2022),44322.74501187503,28801,1985,Menkü
1.2. Formação Savânica (1985),1.1. Formação Florestal (2022),9.530413171386725,28801,1985,Menkü
1.2. Formação Savânica (1985),1.2. Formação Savânica (2022),824.8224637427656,28801,1985,Menkü
1.2. Formação Savânica (1985),Total (2022),834.3528769141524,28801,1985,Menkü
2. Formação Natural não Florestal (1985),1. Floresta (2022),2.0984513305664065,28801,1985,Menkü
2. Formação Natural não Florestal (1985),Total (2022),2.0984513305664065,28801,1985,Menkü
2.1. Campo Alagado e Área Pantanosa (1985),1.1. Formação Florestal (2022),2.0984513305664065,28801,1985,Menkü
2.1. Campo Alagado e Área Pantanosa (1985),Total (2022),2.0984513305664065,28801,1985,Menkü
3. Agropecuária (1985),1. Floresta (2022),19.236383544921875,28801,1985,Menkü
3. Agropecuária (1985),3. Agropecuária (2022),16.68367673133999,28801,1985,Menkü
3. Agropecuária (1985),4. Área não Vegetada (2022),3.14777470703125,28801,1985,Menkü
3. Agropecuária (1985),Total (2022),39.06783498329312,28801,1985,Menkü
3.1. Pastagem (1985),1.1. Formação Florestal (2022),1.748770166015625,28801,1985,Menkü
3.1. Pastagem (1985),1.2. Formação Savânica (2022),1.7487667114257814,28801,1985,Menkü
3.1. Pastagem (1985),3.1. Pastagem (2022),4.29767627003389,28801,1985,Menkü
3.1. Pastagem (1985),3.2. Agricultura (2022),0.2320876622338389,28801,1985,Menkü
3.1. Pastagem (1985),3.2.1. Lavoura Temporária (2022),0.2320876622338389,28801,1985,Menkü
3.1. Pastagem (1985),3.2.1.5. Outras Lavouras Temporárias (2022),0.2320876622338389,28801,1985,Menkü
3.1. Pastagem (1985),Total (2022),8.491476134176814,28801,1985,Menkü
3.4. Mosaico de Usos (1985),1.1. Formação Florestal (2022),12.765949407958985,28801,1985,Menkü
3.4. Mosaico de Usos (1985),1.2. Formação Savânica (2022),2.9728972595214835,28801,1985,Menkü
3.4. Mosaico de Usos (1985),3.1. Pastagem (2022),8.831266101074213,28801,1985,Menkü
3.4. Mosaico de Usos (1985),3.4. Mosaico de Usos (2022),3.3226466979980467,28801,1985,Menkü
3.4. Mosaico de Usos (1985),4.4. Outras Áreas não Vegetadas (2022),3.14777470703125,28801,1985,Menkü
3.4. Mosaico de Usos (1985),Total (2022),31.040534173583975,28801,1985,Menkü
5. Corpo D`água (1985),1. Floresta (2022),1.0491526611328126,28801,1985,Menkü
5. Corpo D`água (1985),5. Corpo D`água (2022),5.449977539277919,28801,1985,Menkü
5. Corpo D`água (1985),Total (2022),6.499130200410732,28801,1985,Menkü
"5.1. Rio, Lago e Oceano (1985)",1.1. Formação Florestal (2022),1.0491526611328126,28801,1985,Menkü
"5.1. Rio, Lago e Oceano (1985)","5.1. Rio, Lago e Oceano (2022)",5.449977539277919,28801,1985,Menkü
"5.1. Rio, Lago e Oceano (1985)",Total (2022),6.499130200410732,28801,1985,Menkü
Total (1985),1. Floresta (2022),45034.922107963954,28801,1985,Menkü
Total (1985),1.1. Formação Florestal (2022),43716.229447089834,28801,1985,Menkü
Total (1985),1.2. Formação Savânica (2022),1318.6926608741148,28801,1985,Menkü
Total (1985),2. Formação Natural não Florestal (2022),7.257469635009768,28801,1985,Menkü
Total (1985),2.1. Campo Alagado e Área Pantanosa (2022),2.9729386840820324,28801,1985,Menkü
Total (1985),2.2. Formação Campestre (2022),4.284530950927736,28801,1985,Menkü
Total (1985),3. Agropecuária (2022),143.31279868518283,28801,1985,Menkü
Total (1985),3.1. Pastagem (2022),137.08835770725602,28801,1985,Menkü
Total (1985),3.2. Agricultura (2022),2.9017942799287684,28801,1985,Menkü
Total (1985),3.2.1. Lavoura Temporária (2022),2.9017942799287684,28801,1985,Menkü
Total (1985),3.2.1.5. Outras Lavouras Temporárias (2022),2.9017942799287684,28801,1985,Menkü
Total (1985),3.4. Mosaico de Usos (2022),3.3226466979980467,28801,1985,Menkü
Total (1985),4. Área não Vegetada (2022),8.481538244628908,28801,1985,Menkü
Total (1985),4.4. Outras Áreas não Vegetadas (2022),8.481538244628908,28801,1985,Menkü
Total (1985),5. Corpo D`água (2022),5.449977539277919,28801,1985,Menkü
Total (1985),"5.1. Rio, Lago e Oceano (2022)",5.449977539277919,28801,1985,Menkü
Total (1985),Total (2022),90404.65137269598,28801,1985,Menkü
1. Floresta (2012),1. Floresta (2022),44841.32172850142,28801,2012,Menkü
1. Floresta (2012),2. Formação Natural não Florestal (2022),2.360870721435547,28801,2012,Menkü
1. Floresta (2012),3. Agropecuária (2022),37.39010506283031,28801,2012,Menkü
1. Floresta (2012),4. Área não Vegetada (2022),0.6120813537597657,28801,2012,Menkü
1. Floresta (2012),Total (2022),44881.684785639445,28801,2012,Menkü
1.1. Formação Florestal (2012),1.1. Formação Florestal (2022),43391.10252675171,28801,2012,Menkü
1.1. Formação Florestal (2012),1.2. Formação Savânica (2022),234.91337771606365,28801,2012,Menkü
1.1. Formação Florestal (2012),3.1. Pastagem (2022),28.034141940271716,28801,2012,Menkü
1.1. Formação Florestal (2012),Total (2022),43654.05004640804,28801,2012,Menkü
1.2. Formação Savânica (2012),1.1. Formação Florestal (2022),111.55373627319372,28801,2012,Menkü
1.2. Formação Savânica (2012),1.2. Formação Savânica (2022),1103.7520877604522,28801,2012,Menkü
1.2. Formação Savânica (2012),2.1. Campo Alagado e Área Pantanosa (2022),1.7487874572753908,28801,2012,Menkü
1.2. Formação Savânica (2012),2.2. Formação Campestre (2022),0.6120832641601562,28801,2012,Menkü
1.2. Formação Savânica (2012),3.1. Pastagem (2022),9.35596312255859,28801,2012,Menkü
1.2. Formação Savânica (2012),4.4. Outras Áreas não Vegetadas (2022),0.6120813537597657,28801,2012,Menkü
1.2. Formação Savânica (2012),Total (2022),1227.6347392313996,28801,2012,Menkü
3. Agropecuária (2012),1. Floresta (2022),201.38896810338576,28801,2012,Menkü
3. Agropecuária (2012),2. Formação Natural não Florestal (2022),3.7598920227050785,28801,2012,Menkü
3. Agropecuária (2012),3. Agropecuária (2022),103.01328766905534,28801,2012,Menkü
3. Agropecuária (2012),4. Área não Vegetada (2022),4.37192063598633,28801,2012,Menkü
3. Agropecuária (2012),Total (2022),312.53406843113254,28801,2012,Menkü
3.1. Pastagem (2012),1.1. Formação Florestal (2022),201.38896810338576,28801,2012,Menkü
3.1. Pastagem (2012),2.1. Campo Alagado e Área Pantanosa (2022),0.8743939025878906,28801,2012,Menkü
3.1. Pastagem (2012),2.2. Formação Campestre (2022),2.885498120117188,28801,2012,Menkü
3.1. Pastagem (2012),3.1. Pastagem (2022),100.6487461008348,28801,2012,Menkü
3.1. Pastagem (2012),3.2. Agricultura (2022),1.9273540071853936,28801,2012,Menkü
3.1. Pastagem (2012),3.2.1. Lavoura Temporária (2022),1.9273540071853936,28801,2012,Menkü
3.1. Pastagem (2012),3.2.1.5. Outras Lavouras Temporárias (2022),1.9273540071853936,28801,2012,Menkü
3.1. Pastagem (2012),4.4. Outras Áreas não Vegetadas (2022),4.37192063598633,28801,2012,Menkü
3.1. Pastagem (2012),Total (2022),315.9515888844681,28801,2012,Menkü
3.4. Mosaico de Usos (2012),3.4. Mosaico de Usos (2022),0.4371875610351562,28801,2012,Menkü
3.4. Mosaico de Usos (2012),Total (2022),0.4371875610351562,28801,2012,Menkü
4. Área não Vegetada (2012),4. Área não Vegetada (2022),3.235211614990234,28801,2012,Menkü
4. Área não Vegetada (2012),Total (2022),3.235211614990234,28801,2012,Menkü
4.4. Outras Áreas não Vegetadas (2012),4.4. Outras Áreas não Vegetadas (2022),3.235211614990234,28801,2012,Menkü
4.4. Outras Áreas não Vegetadas (2012),Total (2022),3.235211614990234,28801,2012,Menkü
5. Corpo D`água (2012),5. Corpo D`água (2022),1.9698263828172868,28801,2012,Menkü
5. Corpo D`água (2012),Total (2022),1.9698263828172868,28801,2012,Menkü
"5.1. Rio, Lago e Oceano (2012)","5.1. Rio, Lago e Oceano (2022)",1.9698263828172868,28801,2012,Menkü
"5.1. Rio, Lago e Oceano (2012)",Total (2022),1.9698263828172868,28801,2012,Menkü
Total (2012),1. Floresta (2022),45042.7106966048,28801,2012,Menkü
Total (2012),1.1. Formação Florestal (2022),43704.045231128286,28801,2012,Menkü
Total (2012),1.2. Formação Savânica (2022),1338.665465476516,28801,2012,Menkü
Total (2012),2. Formação Natural não Florestal (2022),6.120762744140626,28801,2012,Menkü
Total (2012),2.1. Campo Alagado e Área Pantanosa (2022),2.623181359863281,28801,2012,Menkü
Total (2012),2.2. Formação Campestre (2022),3.497581384277344,28801,2012,Menkü
Total (2012),3. Agropecuária (2022),140.40339273188565,28801,2012,Menkü
Total (2012),3.1. Pastagem (2022),138.0388511636651,28801,2012,Menkü
Total (2012),3.2. Agricultura (2022),1.9273540071853936,28801,2012,Menkü
Total (2012),3.2.1. Lavoura Temporária (2022),1.9273540071853936,28801,2012,Menkü
Total (2012),3.2.1.5. Outras Lavouras Temporárias (2022),1.9273540071853936,28801,2012,Menkü
Total (2012),3.4. Mosaico de Usos (2022),0.4371875610351562,28801,2012,Menkü
Total (2012),4. Área não Vegetada (2022),8.219213604736328,28801,2012,Menkü
Total (2012),4.4. Outras Áreas não Vegetadas (2022),8.219213604736328,28801,2012,Menkü
Total (2012),5. Corpo D`água (2022),1.9698263828172868,28801,2012,Menkü
Total (2012),"5.1. Rio, Lago e Oceano (2022)",1.9698263828172868,28801,2012,Menkü
Total (2012),Total (2022),90402.70249215116,28801,2012,Menkü
1. Floresta (1985),1. Floresta (2022),1128.0194089052484,34101,1985,Paukalirajausu
1. Floresta (1985),2. Formação Natural não Florestal (2022),0.5189394287109375,34101,1985,Paukalirajausu
1. Floresta (1985),3. Agropecuária (2022),332.24539249066515,34101,1985,Paukalirajausu
1. Floresta (1985),Total (2022),1460.7837408246244,34101,1985,Paukalirajausu
1.1. Formação Florestal (1985),1.1. Formação Florestal (2022),653.0887243715554,34101,1985,Paukalirajausu
1.1. Formação Florestal (1985),2.2. Formação Campestre (2022),0.5189394287109375,34101,1985,Paukalirajausu
1.1. Formação Florestal (1985),3.1. Pastagem (2022),298.02982342857206,34101,1985,Paukalirajausu
1.1. Formação Florestal (1985),Total (2022),951.6374872288384,34101,1985,Paukalirajausu
1.2. Formação Savânica (1985),1.2. Formação Savânica (2022),474.4980505798356,34101,1985,Paukalirajausu
1.2. Formação Savânica (1985),3.1. Pastagem (2022),34.215569062093124,34101,1985,Paukalirajausu
1.2. Formação Savânica (1985),Total (2022),508.71361964192874,34101,1985,Paukalirajausu
1.4. Floresta Alagável (1985),1.4. Floresta Alagável (2022),0.4326339538574218,34101,1985,Paukalirajausu
1.4. Floresta Alagável (1985),Total (2022),0.4326339538574218,34101,1985,Paukalirajausu
2. Formação Natural não Florestal (1985),1. Floresta (2022),22.400051820211953,34101,1985,Paukalirajausu
2. Formação Natural não Florestal (1985),2. Formação Natural não Florestal (2022),6269.77979528263,34101,1985,Paukalirajausu
2. Formação Natural não Florestal (1985),3. Agropecuária (2022),579.2586594321135,34101,1985,Paukalirajausu
2. Formação Natural não Florestal (1985),Total (2022),6871.438506534956,34101,1985,Paukalirajausu
2.1. Campo Alagado e Área Pantanosa (1985),1.2. Formação Savânica (2022),18.861790979003885,34101,1985,Paukalirajausu
2.1. Campo Alagado e Área Pantanosa (1985),2.1. Campo Alagado e Área Pantanosa (2022),6.0563576171874995,34101,1985,Paukalirajausu
2.1. Campo Alagado e Área Pantanosa (1985),2.2. Formação Campestre (2022),2.422592156982422,34101,1985,Paukalirajausu
2.1. Campo Alagado e Área Pantanosa (1985),Total (2022),27.340740753173808,34101,1985,Paukalirajausu
2.2. Formação Campestre (1985),1.1. Formação Florestal (2022),2.6733809217744717,34101,1985,Paukalirajausu
2.2. Formação Campestre (1985),1.2. Formação Savânica (2022),0.8648799194335937,34101,1985,Paukalirajausu
2.2. Formação Campestre (1985),2.1. Campo Alagado e Área Pantanosa (2022),0.804233602031633,34101,1985,Paukalirajausu
2.2. Formação Campestre (1985),2.2. Formação Campestre (2022),1846.624064349512,34101,1985,Paukalirajausu
2.2. Formação Campestre (1985),2.4. Afloramento Rochoso (2022),1.644169610595703,34101,1985,Paukalirajausu
2.2. Formação Campestre (1985),3.1. Pastagem (2022),579.2586594321135,34101,1985,Paukalirajausu
2.2. Formação Campestre (1985),Total (2022),2431.8693878354607,34101,1985,Paukalirajausu
2.4. Afloramento Rochoso (1985),2.4. Afloramento Rochoso (2022),4412.228377946321,34101,1985,Paukalirajausu
2.4. Afloramento Rochoso (1985),Total (2022),4412.228377946321,34101,1985,Paukalirajausu
3. Agropecuária (1985),1. Floresta (2022),10.55885833979588,34101,1985,Paukalirajausu
3. Agropecuária (1985),3. Agropecuária (2022),35.812114401879406,34101,1985,Paukalirajausu
3. Agropecuária (1985),Total (2022),46.37097274167529,34101,1985,Paukalirajausu
3.1. Pastagem (1985),1.1. Formação Florestal (2022),5.885783706006818,34101,1985,Paukalirajausu
3.1. Pastagem (1985),1.2. Formação Savânica (2022),4.673074633789062,34101,1985,Paukalirajausu
3.1. Pastagem (1985),3.1. Pastagem (2022),35.812114401879406,34101,1985,Paukalirajausu
3.1. Pastagem (1985),Total (2022),46.37097274167529,34101,1985,Paukalirajausu
Total (1985),1. Floresta (2022),1160.9783190652563,34101,1985,Paukalirajausu
Total (1985),1.1. Formação Florestal (2022),661.6478889993366,34101,1985,Paukalirajausu
Total (1985),1.2. Formação Savânica (2022),498.8977961120621,34101,1985,Paukalirajausu
Total (1985),1.4. Floresta Alagável (2022),0.4326339538574218,34101,1985,Paukalirajausu
Total (1985),2. Formação Natural não Florestal (2022),6270.298734711341,34101,1985,Paukalirajausu
Total (1985),2.1. Campo Alagado e Área Pantanosa (2022),6.860591219219133,34101,1985,Paukalirajausu
Total (1985),2.2. Formação Campestre (2022),1849.5655959352052,34101,1985,Paukalirajausu
Total (1985),2.4. Afloramento Rochoso (2022),4413.872547556917,34101,1985,Paukalirajausu
Total (1985),3. Agropecuária (2022),947.316166324658,34101,1985,Paukalirajausu
Total (1985),3.1. Pastagem (2022),947.316166324658,34101,1985,Paukalirajausu
Total (1985),Total (2022),16757.186440202513,34101,1985,Paukalirajausu
1. Floresta (2012),1. Floresta (2022),1125.6315695859464,34101,2012,Paukalirajausu
1. Floresta (2012),2. Formação Natural não Florestal (2022),0.5189394287109375,34101,2012,Paukalirajausu
1. Floresta (2012),3. Agropecuária (2022),42.789469776371945,34101,2012,Paukalirajausu
1. Floresta (2012),Total (2022),1168.9399787910293,34101,2012,Paukalirajausu
1.1. Formação Florestal (2012),1.1. Formação Florestal (2022),641.2439425184801,34101,2012,Paukalirajausu
1.1. Formação Florestal (2012),2.2. Formação Campestre (2022),0.5189394287109375,34101,2012,Paukalirajausu
1.1. Formação Florestal (2012),3.1. Pastagem (2022),34.742134855310745,34101,2012,Paukalirajausu
1.1. Formação Florestal (2012),Total (2022),676.5050168025018,34101,2012,Paukalirajausu
1.2. Formação Savânica (2012),1.2. Formação Savânica (2022),484.04152267293495,34101,2012,Paukalirajausu
1.2. Formação Savânica (2012),3.1. Pastagem (2022),8.047334921061196,34101,2012,Paukalirajausu
1.2. Formação Savânica (2012),Total (2022),492.0888575939961,34101,2012,Paukalirajausu
1.4. Floresta Alagável (2012),1.4. Floresta Alagável (2022),0.34610439453125,34101,2012,Paukalirajausu
1.4. Floresta Alagável (2012),Total (2022),0.34610439453125,34101,2012,Paukalirajausu
2. Formação Natural não Florestal (2012),1. Floresta (2022),20.850135107421888,34101,2012,Paukalirajausu
2. Formação Natural não Florestal (2012),2. Formação Natural não Florestal (2022),6267.282658061551,34101,2012,Paukalirajausu
2. Formação Natural não Florestal (2012),3. Agropecuária (2022),585.079694517685,34101,2012,Paukalirajausu
2. Formação Natural não Florestal (2012),Total (2022),6873.212487686658,34101,2012,Paukalirajausu
2.1. Campo Alagado e Área Pantanosa (2012),1.1. Formação Florestal (2022),0.8648733886718751,34101,2012,Paukalirajausu
2.1. Campo Alagado e Área Pantanosa (2012),1.2. Formação Savânica (2022),16.61186954956056,34101,2012,Paukalirajausu
2.1. Campo Alagado e Área Pantanosa (2012),2.1. Campo Alagado e Área Pantanosa (2022),2.681825677490235,34101,2012,Paukalirajausu
2.1. Campo Alagado e Área Pantanosa (2012),2.2. Formação Campestre (2022),1.6507539624262786,34101,2012,Paukalirajausu
2.1. Campo Alagado e Área Pantanosa (2012),Total (2022),21.809322578148947,34101,2012,Paukalirajausu
2.2. Formação Campestre (2012),1.1. Formação Florestal (2022),2.50851224975586,34101,2012,Paukalirajausu
2.2. Formação Campestre (2012),1.2. Formação Savânica (2022),0.8648799194335937,34101,2012,Paukalirajausu
2.2. Formação Campestre (2012),2.1. Campo Alagado e Área Pantanosa (2022),0.804233602031633,34101,2012,Paukalirajausu
2.2. Formação Campestre (2012),2.2. Formação Campestre (2022),1848.273115005604,34101,2012,Paukalirajausu
2.2. Formação Campestre (2012),2.4. Afloramento Rochoso (2022),1.644169610595703,34101,2012,Paukalirajausu
2.2. Formação Campestre (2012),3.1. Pastagem (2022),585.079694517685,34101,2012,Paukalirajausu
2.2. Formação Campestre (2012),Total (2022),2439.1746049051058,34101,2012,Paukalirajausu
2.4. Afloramento Rochoso (2012),2.4. Afloramento Rochoso (2022),4412.228560203403,34101,2012,Paukalirajausu
2.4. Afloramento Rochoso (2012),Total (2022),4412.228560203403,34101,2012,Paukalirajausu
3. Agropecuária (2012),1. Floresta (2022),15.016010311949488,34101,2012,Paukalirajausu
3. Agropecuária (2012),3. Agropecuária (2022),321.4247433116245,34101,2012,Paukalirajausu
3. Agropecuária (2012),Total (2022),336.44075362357404,34101,2012,Paukalirajausu
3.1. Pastagem (2012),1.1. Formação Florestal (2022),13.545040182554956,34101,2012,Paukalirajausu
3.1. Pastagem (2012),1.2. Formação Savânica (2022),1.4709701293945312,34101,2012,Paukalirajausu
3.1. Pastagem (2012),3.1. Pastagem (2022),320.9055974070835,34101,2012,Paukalirajausu
3.1. Pastagem (2012),Total (2022),335.92160771903303,34101,2012,Paukalirajausu
3.2. Agricultura (2012),3.1. Pastagem (2022),0.5191459045410156,34101,2012,Paukalirajausu
3.2. Agricultura (2012),Total (2022),0.5191459045410156,34101,2012,Paukalirajausu
3.2.1. Lavoura Temporária (2012),3.1. Pastagem (2022),0.5191459045410156,34101,2012,Paukalirajausu
3.2.1. Lavoura Temporária (2012),Total (2022),0.5191459045410156,34101,2012,Paukalirajausu
3.2.1.5. Outras Lavouras Temporárias (2012),3.1. Pastagem (2022),0.5191459045410156,34101,2012,Paukalirajausu
3.2.1.5. Outras Lavouras Temporárias (2012),Total (2022),0.5191459045410156,34101,2012,Paukalirajausu
Total (2012),1. Floresta (2022),1161.4977150053178,34101,2012,Paukalirajausu
Total (2012),1.1. Formação Florestal (2022),658.1623683394629,34101,2012,Paukalirajausu
Total (2012),1.2. Formação Savânica (2022),502.9892422713236,34101,2012,Paukalirajausu
Total (2012),1.4. Floresta Alagável (2022),0.34610439453125,34101,2012,Paukalirajausu
Total (2012),2. Formação Natural não Florestal (2022),6267.801597490262,34101,2012,Paukalirajausu
Total (2012),2.1. Campo Alagado e Área Pantanosa (2022),3.486059279521868,34101,2012,Paukalirajausu
Total (2012),2.2. Formação Campestre (2022),1850.4428083967412,34101,2012,Paukalirajausu
Total (2012),2.4. Afloramento Rochoso (2022),4413.872729813998,34101,2012,Paukalirajausu
Total (2012),3. Agropecuária (2022),949.2939076056814,34101,2012,Paukalirajausu
Total (2012),3.1. Pastagem (2022),950.3321994147634,34101,2012,Paukalirajausu
Total (2012),Total (2022),16758.224732011604,34101,2012,Paukalirajausu
1. Floresta (1985),1. Floresta (2022),40900.42960101375,55101,1985,Maró
1. Floresta (1985),2. Formação Natural não Florestal (2022),0.5358022033691406,55101,1985,Maró
1. Floresta (1985),3. Agropecuária (2022),1084.311300613461,55101,1985,Maró
1. Floresta (1985),5. Corpo D`água (2022),0.5802671832873774,55101,1985,Maró
1. Floresta (1985),Total (2022),41985.85697101386,55101,1985,Maró
1.1. Formação Florestal (1985),1.1. Formação Florestal (2022),40608.31873994681,55101,1985,Maró
1.1. Formação Florestal (1985),2.2. Formação Campestre (2022),0.5358022033691406,55101,1985,Maró
1.1. Formação Florestal (1985),3.1. Pastagem (2022),1072.9119659351522,55101,1985,Maró
1.1. Formação Florestal (1985),Total (2022),41681.766508085326,55101,1985,Maró
